tx,ty,tile_id,bx_global,by_global,dominant_texture,dominant_pct,n_textures,tex_1,pct_1,tex_2,pct_2,tex_3,pct_3,tex_4,pct_4,tex_5,pct_5,tex_6,pct_6,tex_7,pct_7
29,24,797,118,98,Grass_03,81.15,3,Grass_03,81.15,Dirt_01,16.62,ForestDeciduous_02,2.22,,,,,,,,
29,24,797,119,98,Grass_03,94.15,3,Grass_03,94.15,Dirt_01,4.68,ZI_Crop_Field_02,1.17,,,,,,,,
29,24,797,116,99,Grass_03,92.56,2,Grass_03,92.56,Dirt_01,7.44,,,,,,,,,,
29,24,797,117,99,Grass_03,87.58,2,Grass_03,87.58,Dirt_01,12.42,,,,,,,,,,
29,24,797,118,99,Grass_03,89.03,2,Grass_03,89.03,Dirt_01,10.97,,,,,,,,,,
29,24,797,119,99,Grass_03,56.58,4,Grass_03,56.58,ZI_Crop_Field_02,19.56,ZI_Crop_Field_01,18.39,Dirt_01,5.47,,,,,,
30,24,798,120,96,Grass_03,83.62,2,Grass_03,83.62,ZI_Crop_Field_Cut_01,16.38,,,,,,,,,,
30,24,798,121,96,Grass_03,92.48,2,Grass_03,92.48,ZI_Crop_Field_Cut_01,7.52,,,,,,,,,,
30,24,798,122,96,Grass_03,97.26,3,Grass_03,97.26,Dirt_01,2.0,ForestDeciduous_02,0.59,,,,,,,,
30,24,798,123,96,Grass_03,50.2,4,Grass_03,50.2,Dirt_02,43.74,Dirt_01,3.08,Grass_02,2.98,,,,,,
30,24,798,120,97,Grass_03,99.92,1,Grass_03,99.92,,,,,,,,,,,,
30,24,798,121,97,Grass_03,97.38,2,Grass_03,97.38,Dirt_01,2.62,,,,,,,,,,
30,24,798,122,97,Grass_03,99.67,1,Grass_03,99.67,,,,,,,,,,,,
30,24,798,123,97,Grass_03,93.72,2,Grass_03,93.72,Dirt_01,5.8,,,,,,,,,,
30,24,798,120,98,Grass_03,93.52,2,Grass_03,93.52,Dirt_01,6.48,,,,,,,,,,
30,24,798,121,98,Grass_03,89.5,2,Grass_03,89.5,Dirt_01,10.5,,,,,,,,,,
30,24,798,122,98,Grass_03,86.88,3,Grass_03,86.88,Crop_Field_01,11.21,Dirt_01,1.91,,,,,,,,
30,24,798,123,98,Grass_03,76.72,4,Grass_03,76.72,Asphalt_01,10.87,ForestDeciduous_02,9.66,Dirt_01,2.75,,,,,,
30,24,798,120,99,Grass_03,41.37,3,Grass_03,41.37,ZI_Crop_Field_01,33.84,Dirt_01,24.4,,,,,,,,
30,24,798,121,99,Grass_03,95.63,2,Grass_03,95.63,Dirt_01,4.37,,,,,,,,,,
30,24,798,122,99,Grass_03,74.81,3,Grass_03,74.81,Crop_Field_01,15.75,Dirt_01,9.44,,,,,,,,
30,24,798,123,99,Grass_03,62.72,4,Grass_03,62.72,ForestDeciduous_02,24.62,Asphalt_01,10.9,Dirt_01,1.75,,,,,,
31,24,799,124,96,Grass_03,91.3,4,Grass_03,91.3,Asphalt_01,4.09,Grass_02,2.52,ForestDeciduous_02,1.98,,,,,,
31,24,799,125,96,Grass_03,44.1,4,Grass_03,44.1,ForestDeciduous_02,40.71,Asphalt_01,12.72,Dirt_01,2.46,,,,,,
31,24,799,126,96,ForestDeciduous_02,83.31,4,ForestDeciduous_02,83.31,Grass_03,6.84,Asphalt_01,6.1,Dirt_01,3.71,,,,,,
31,24,799,127,96,Pebbles_02,36.11,5,Pebbles_02,36.11,SeaBed_01,28.67,ForestDeciduous_02,24.25,Grass_03,8.84,Dirt_01,2.13,,,,
31,24,799,124,97,ForestDeciduous_02,56.13,4,ForestDeciduous_02,56.13,Grass_03,22.72,Asphalt_01,13.67,Dirt_01,7.47,,,,,,
31,24,799,125,97,ForestDeciduous_02,98.08,3,ForestDeciduous_02,98.08,Dirt_01,0.98,Grass_03,0.91,,,,,,,,
31,24,799,126,97,ForestDeciduous_02,72.67,4,ForestDeciduous_02,72.67,Pebbles_02,13.42,Grass_03,9.52,Dirt_01,4.25,,,,,,
31,24,799,127,97,Pebbles_02,37.72,5,Pebbles_02,37.72,SeaBed_01,35.84,ForestDeciduous_02,17.72,Grass_03,6.5,Dirt_01,2.22,,,,
31,24,799,124,98,ForestDeciduous_02,96.47,3,ForestDeciduous_02,96.47,Dirt_01,2.97,Asphalt_01,0.55,,,,,,,,
31,24,799,125,98,ForestDeciduous_02,98.02,2,ForestDeciduous_02,98.02,Dirt_01,1.75,,,,,,,,,,
31,24,799,126,98,Pebbles_02,63.5,5,Pebbles_02,63.5,ForestDeciduous_02,23.14,SeaBed_01,8.77,Dirt_01,2.72,Grass_03,1.88,,,,
31,24,799,127,98,SeaBed_01,92.89,2,SeaBed_01,92.89,Pebbles_02,7.11,,,,,,,,,,
31,24,799,124,99,ForestDeciduous_02,98.78,2,ForestDeciduous_02,98.78,Dirt_01,1.22,,,,,,,,,,
31,24,799,125,99,ForestDeciduous_02,74.15,3,ForestDeciduous_02,74.15,Grass_03,19.54,Dirt_01,6.31,,,,,,,,
31,24,799,126,99,Pebbles_02,53.56,4,Pebbles_02,53.56,ForestDeciduous_02,37.86,SeaBed_01,7.43,Dirt_01,1.16,,,,,,
31,24,799,127,99,SeaBed_01,61.57,4,SeaBed_01,61.57,Pebbles_02,34.97,ForestDeciduous_02,2.55,Dirt_01,0.85,,,,,,
0,25,800,0,100,SeaBed_01,99.2,2,SeaBed_01,99.2,Rock_01,0.65,,,,,,,,,,
0,25,800,1,100,Grass_03,65.36,3,Grass_03,65.36,Dirt_01,33.84,SeaBed_01,0.8,,,,,,,,
0,25,800,2,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
0,25,800,3,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
0,25,800,0,101,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
0,25,800,1,101,Dirt_01,65.88,4,Dirt_01,65.88,Grass_03,32.47,SeaBed_01,0.95,Debris_Rock_01,0.7,,,,,,
0,25,800,2,101,Grass_03,98.68,2,Grass_03,98.68,Dirt_01,1.32,,,,,,,,,,
0,25,800,3,101,Grass_03,99.77,1,Grass_03,99.77,,,,,,,,,,,,
0,25,800,0,102,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
0,25,800,1,102,Dirt_01,90.49,3,Dirt_01,90.49,Rock_01,8.48,SeaBed_01,0.78,,,,,,,,
0,25,800,2,102,Grass_03,61.87,2,Grass_03,61.87,Dirt_01,38.13,,,,,,,,,,
0,25,800,3,102,Grass_03,99.89,1,Grass_03,99.89,,,,,,,,,,,,
0,25,800,0,103,SeaBed_01,100.0,1,SeaBed_01,100.0,,,,,,,,,,,,
0,25,800,1,103,Dirt_01,99.22,2,Dirt_01,99.22,SeaBed_01,0.78,,,,,,,,,,
0,25,800,2,103,Dirt_01,90.45,2,Dirt_01,90.45,Rock_01,9.54,,,,,,,,,,
0,25,800,3,103,Grass_03,62.81,2,Grass_03,62.81,Dirt_01,37.19,,,,,,,,,,
1,25,801,4,100,Grass_03,99.98,1,Grass_03,99.98,,,,,,,,,,,,
1,25,801,5,100,Grass_03,99.82,1,Grass_03,99.82,,,,,,,,,,,,
1,25,801,6,100,Grass_03,96.69,2,Grass_03,96.69,Dirt_01,3.31,,,,,,,,,,
1,25,801,7,100,Grass_03,84.66,3,Grass_03,84.66,Dirt_01,14.77,Grass_02,0.56,,,,,,,,
1,25,801,4,101,Grass_03,97.41,3,Grass_03,97.41,Rock_01,1.29,Dirt_01,1.06,,,,,,,,
1,25,801,5,101,Grass_03,79.96,2,Grass_03,79.96,Dirt_01,20.04,,,,,,,,,,
1,25,801,6,101,Grass_03,99.3,2,Grass_03,99.3,Dirt_01,0.7,,,,,,,,,,
1,25,801,7,101,Grass_03,98.69,2,Grass_03,98.69,Dirt_01,1.31,,,,,,,,,,
1,25,801,4,102,Grass_03,93.32,2,Grass_03,93.32,Dirt_01,6.68,,,,,,,,,,
1,25,801,5,102,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
1,25,801,6,102,Grass_03,98.08,2,Grass_03,98.08,Dirt_01,1.92,,,,,,,,,,
1,25,801,7,102,Grass_03,99.92,1,Grass_03,99.92,,,,,,,,,,,,
1,25,801,4,103,Grass_03,94.99,3,Grass_03,94.99,Rock_01,2.55,Dirt_01,2.45,,,,,,,,
1,25,801,5,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
1,25,801,6,103,Grass_03,99.93,1,Grass_03,99.93,,,,,,,,,,,,
1,25,801,7,103,Grass_03,93.61,3,Grass_03,93.61,Grass_02,3.36,Dirt_01,3.01,,,,,,,,
2,25,802,8,100,ZI_Crop_Field_02,36.83,5,ZI_Crop_Field_02,36.83,Grass_03,29.39,Grass_02,13.7,ZI_Crop_Field_Cut_01,10.22,Dirt_01,9.86,,,,
2,25,802,9,100,Grass_03,30.33,4,Grass_03,30.33,ZI_Crop_Field_02,30.21,Grass_02,20.89,Dirt_01,18.55,,,,,,
2,25,802,10,100,Dirt_01,49.91,4,Dirt_01,49.91,Grass_03,22.2,ZI_Crop_Field_04,14.3,ZI_Crop_Field_02,13.59,,,,,,
2,25,802,11,100,Grass_03,38.53,4,Grass_03,38.53,ZI_Crop_Field_04,31.07,Dirt_01,18.09,ZI_Crop_Field_01,12.31,,,,,,
2,25,802,8,101,Grass_03,82.67,3,Grass_03,82.67,ZI_Crop_Field_02,8.73,Dirt_01,8.59,,,,,,,,
2,25,802,9,101,Grass_03,40.63,4,Grass_03,40.63,Dirt_01,32.44,Grass_02,14.39,ZI_Crop_Field_02,12.47,,,,,,
2,25,802,10,101,ZI_Crop_Field_04,37.15,5,ZI_Crop_Field_04,37.15,Grass_03,26.02,ZI_Crop_Field_01,21.66,Dirt_01,8.75,Grass_02,6.42,,,,
2,25,802,11,101,Grass_03,51.13,5,Grass_03,51.13,ZI_Crop_Field_Cut_01,20.79,ZI_Crop_Field_04,12.51,Grass_02,8.02,Dirt_01,7.56,,,,
2,25,802,8,102,Grass_03,85.46,3,Grass_03,85.46,Dirt_01,13.63,Concrete_02,0.71,,,,,,,,
2,25,802,9,102,Grass_03,59.58,4,Grass_03,59.58,Grass_02,26.99,Dirt_01,11.5,Concrete_02,1.71,,,,,,
2,25,802,10,102,Grass_03,63.15,5,Grass_03,63.15,Grass_02,20.09,Dirt_01,8.06,ZI_Crop_Field_01,8.03,Concrete_01,0.67,,,,
2,25,802,11,102,Grass_03,57.61,3,Grass_03,57.61,Grass_02,30.64,Dirt_01,11.75,,,,,,,,
2,25,802,8,103,Grass_03,87.5,3,Grass_03,87.5,Grass_02,10.17,Dirt_01,2.33,,,,,,,,
2,25,802,9,103,Grass_03,97.3,2,Grass_03,97.3,Dirt_01,2.29,,,,,,,,,,
2,25,802,10,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
2,25,802,11,103,Grass_03,99.96,1,Grass_03,99.96,,,,,,,,,,,,
3,25,803,12,100,Grass_03,52.5,4,Grass_03,52.5,Dirt_01,29.4,ZI_Crop_Field_04,14.64,ForestConiferous_01_Base,3.45,,,,,,
3,25,803,13,100,Grass_03,57.33,4,Grass_03,57.33,Dirt_01,33.55,ZI_Crop_Field_04,5.99,ForestConiferous_01_Base,2.73,,,,,,
3,25,803,14,100,Grass_03,63.06,2,Grass_03,63.06,Grass_02,36.69,,,,,,,,,,
3,25,803,15,100,Grass_03,64.54,2,Grass_03,64.54,Grass_02,35.46,,,,,,,,,,
3,25,803,12,101,Grass_03,50.4,4,Grass_03,50.4,Grass_02,22.27,ZI_Crop_Field_04,22.14,Dirt_01,5.19,,,,,,
3,25,803,13,101,Grass_03,60.18,5,Grass_03,60.18,ZI_Crop_Field_Cut_02,14.67,Grass_02,13.49,ZI_Crop_Field_04,9.33,Dirt_01,2.32,,,,
3,25,803,14,101,Grass_03,53.59,4,Grass_03,53.59,ZI_Crop_Field_01,38.11,Grass_02,4.97,Dirt_01,3.32,,,,,,
3,25,803,15,101,Grass_03,45.69,5,Grass_03,45.69,Grass_02,34.25,ZI_Crop_Field_01,13.22,Dirt_01,4.08,ZI_Crop_Field_Cut_01,2.76,,,,
3,25,803,12,102,Grass_03,58.76,3,Grass_03,58.76,Grass_02,39.55,Dirt_01,1.68,,,,,,,,
3,25,803,13,102,Grass_03,53.92,4,Grass_03,53.92,Grass_02,29.76,ZI_Crop_Field_Cut_02,14.31,Dirt_01,2.0,,,,,,
3,25,803,14,102,Grass_03,54.41,4,Grass_03,54.41,Grass_02,35.54,ZI_Crop_Field_01,8.21,Dirt_01,1.84,,,,,,
3,25,803,15,102,Grass_03,87.66,4,Grass_03,87.66,Grass_02,8.76,Dirt_01,2.31,Debris_Rock_01,1.08,,,,,,
3,25,803,12,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
3,25,803,13,103,Grass_03,99.74,1,Grass_03,99.74,,,,,,,,,,,,
3,25,803,14,103,Grass_03,68.36,5,Grass_03,68.36,Grass_02,20.56,Debris_Rock_01,5.12,Rock_01,4.87,Dirt_01,1.09,,,,
3,25,803,15,103,Grass_03,82.68,4,Grass_03,82.68,Debris_Rock_01,11.19,Grass_02,3.48,Rock_01,2.65,,,,,,
4,25,804,16,100,Grass_03,59.82,3,Grass_03,59.82,Grass_02,32.35,Rock_01,7.84,,,,,,,,
4,25,804,17,100,Grass_03,42.89,4,Grass_03,42.89,Dirt_01,35.29,Rock_01,21.25,Grass_02,0.57,,,,,,
4,25,804,18,100,Grass_03,51.13,3,Grass_03,51.13,Dirt_01,41.01,Rock_01,7.53,,,,,,,,
4,25,804,19,100,Grass_03,35.73,3,Grass_03,35.73,Dirt_01,32.86,Rock_01,31.41,,,,,,,,
4,25,804,16,101,Grass_03,83.93,3,Grass_03,83.93,ZI_Crop_Field_Cut_01,8.98,ZI_Crop_Field_01,6.95,,,,,,,,
4,25,804,17,101,Grass_03,52.33,3,Grass_03,52.33,Dirt_01,39.04,Rock_01,8.52,,,,,,,,
4,25,804,18,101,Rock_01,35.49,4,Rock_01,35.49,Dirt_01,33.09,Grass_03,27.4,Debris_Rock_01,3.95,,,,,,
4,25,804,19,101,Grass_03,57.54,3,Grass_03,57.54,Dirt_01,35.29,Debris_Rock_01,6.98,,,,,,,,
4,25,804,16,102,Grass_03,87.87,3,Grass_03,87.87,Debris_Rock_01,8.46,Rock_01,3.67,,,,,,,,
4,25,804,17,102,Grass_03,58.07,3,Grass_03,58.07,Dirt_01,27.95,Debris_Rock_01,13.98,,,,,,,,
4,25,804,18,102,Grass_03,53.56,5,Grass_03,53.56,Dirt_01,27.65,Rock_01,7.34,Debris_Rock_01,6.34,ForestDeciduous_02,5.11,,,,
4,25,804,19,102,Grass_03,58.75,3,Grass_03,58.75,Rock_01,25.64,Dirt_01,15.61,,,,,,,,
4,25,804,16,103,Grass_03,77.78,5,Grass_03,77.78,Grass_02,7.14,Debris_Rock_01,6.55,Dirt_01,4.4,Rock_01,4.13,,,,
4,25,804,17,103,Grass_03,62.36,5,Grass_03,62.36,Dirt_01,15.44,Rock_01,12.05,ForestDeciduous_02,9.08,Debris_Rock_01,1.08,,,,
4,25,804,18,103,Grass_03,61.87,3,Grass_03,61.87,Dirt_01,26.45,Rock_01,11.68,,,,,,,,
4,25,804,19,103,Grass_03,58.01,4,Grass_03,58.01,Dirt_01,40.56,Rock_01,0.76,Grass_02,0.67,,,,,,
5,25,805,20,100,Dirt_01,39.42,3,Dirt_01,39.42,Grass_03,36.67,Rock_01,23.91,,,,,,,,
5,25,805,21,100,Dirt_01,46.51,4,Dirt_01,46.51,Grass_03,30.96,Rock_01,20.02,Debris_Rock_01,2.51,,,,,,
5,25,805,22,100,Dirt_01,56.48,5,Dirt_01,56.48,Grass_03,29.71,Debris_Rock_01,12.16,Asphalt_01,1.13,Rock_01,0.52,,,,
5,25,805,23,100,Dirt_01,41.67,5,Dirt_01,41.67,Grass_03,38.2,Debris_Rock_01,11.96,Rock_01,6.9,Asphalt_01,1.27,,,,
5,25,805,20,101,Grass_03,45.83,4,Grass_03,45.83,Dirt_01,32.85,Rock_01,10.85,Debris_Rock_01,10.36,,,,,,
5,25,805,21,101,Grass_03,54.81,4,Grass_03,54.81,Dirt_01,22.73,Rock_01,15.59,Debris_Rock_01,6.86,,,,,,
5,25,805,22,101,Grass_03,62.73,4,Grass_03,62.73,Dirt_01,29.22,Rock_01,7.47,Debris_Rock_01,0.54,,,,,,
5,25,805,23,101,Grass_03,61.08,4,Grass_03,61.08,Dirt_01,26.39,Rock_01,9.79,Debris_Rock_01,2.73,,,,,,
5,25,805,20,102,Grass_03,55.75,4,Grass_03,55.75,Dirt_01,25.25,Rock_01,18.0,Grass_02,1.0,,,,,,
5,25,805,21,102,Grass_03,61.49,4,Grass_03,61.49,Dirt_01,34.69,Rock_01,3.05,Grass_02,0.76,,,,,,
5,25,805,22,102,Grass_03,71.11,3,Grass_03,71.11,Dirt_01,27.76,Rock_01,1.12,,,,,,,,
5,25,805,23,102,Grass_03,68.08,4,Grass_03,68.08,Dirt_01,26.7,Rock_01,3.9,Debris_Rock_01,1.31,,,,,,
5,25,805,20,103,Grass_02,51.82,3,Grass_02,51.82,Grass_03,24.59,Dirt_01,23.59,,,,,,,,
5,25,805,21,103,Grass_02,53.21,3,Grass_02,53.21,Grass_03,43.76,Dirt_01,3.03,,,,,,,,
5,25,805,22,103,Grass_03,39.59,3,Grass_03,39.59,Dirt_01,30.54,Grass_02,29.5,,,,,,,,
5,25,805,23,103,Grass_03,37.31,4,Grass_03,37.31,Rock_01,28.18,Dirt_01,27.38,Debris_Rock_01,7.13,,,,,,
6,25,806,24,100,Grass_03,67.33,4,Grass_03,67.33,MountainGrass_01,16.23,Rock_01,10.49,Debris_Rock_01,5.95,,,,,,
6,25,806,25,100,MountainGrass_01,63.44,2,MountainGrass_01,63.44,Grass_03,36.2,,,,,,,,,,
6,25,806,26,100,MountainGrass_01,79.46,2,MountainGrass_01,79.46,Grass_03,20.54,,,,,,,,,,
6,25,806,27,100,MountainGrass_01,66.3,3,MountainGrass_01,66.3,Grass_03,33.18,Debris_Rock_01,0.52,,,,,,,,
6,25,806,24,101,Grass_03,81.1,3,Grass_03,81.1,Rock_01,14.04,Debris_Rock_01,4.83,,,,,,,,
6,25,806,25,101,Grass_03,59.8,3,Grass_03,59.8,ZI_Crop_Field_01,34.57,MountainGrass_01,5.63,,,,,,,,
6,25,806,26,101,ZI_Crop_Field_01,28.12,5,ZI_Crop_Field_01,28.12,ZI_Crop_Field_04,26.19,Grass_03,22.71,MountainGrass_01,21.53,Dirt_01,1.45,,,,
6,25,806,27,101,ZI_Crop_Field_01,48.88,4,ZI_Crop_Field_01,48.88,Grass_03,29.93,MountainGrass_01,16.83,ZI_Crop_Field_04,4.37,,,,,,
6,25,806,24,102,Grass_03,56.05,3,Grass_03,56.05,Rock_01,31.37,Debris_Rock_01,12.58,,,,,,,,
6,25,806,25,102,Grass_03,50.42,4,Grass_03,50.42,ZI_Crop_Field_Cut_01,32.18,ZI_Crop_Field_01,16.79,Dirt_01,0.61,,,,,,
6,25,806,26,102,ZI_Crop_Field_01,29.21,5,ZI_Crop_Field_01,29.21,Grass_02,23.68,ZI_Crop_Field_04,22.63,Grass_03,21.74,Dirt_01,2.74,,,,
6,25,806,27,102,ZI_Crop_Field_01,76.92,3,ZI_Crop_Field_01,76.92,Grass_03,20.86,ZI_Crop_Field_04,2.21,,,,,,,,
6,25,806,24,103,Grass_03,71.85,3,Grass_03,71.85,Rock_01,16.73,Dirt_01,11.22,,,,,,,,
6,25,806,25,103,Grass_03,69.32,4,Grass_03,69.32,ZI_Crop_Field_Cut_01,16.23,MountainGrass_01,13.72,Dirt_01,0.72,,,,,,
6,25,806,26,103,Grass_03,59.07,5,Grass_03,59.07,MountainGrass_01,19.49,Grass_02,9.42,Dirt_01,7.96,ZI_Crop_Field_01,4.07,,,,
6,25,806,27,103,Grass_03,78.29,3,Grass_03,78.29,ZI_Crop_Field_01,14.97,MountainGrass_01,6.73,,,,,,,,
7,25,807,28,100,Grass_03,88.72,3,Grass_03,88.72,Debris_Rock_01,6.26,Dirt_01,5.02,,,,,,,,
7,25,807,29,100,Grass_03,39.67,4,Grass_03,39.67,Debris_Rock_01,27.15,Grass_02,21.2,Dirt_01,11.71,,,,,,
7,25,807,30,100,Grass_02,36.33,4,Grass_02,36.33,Dirt_01,30.98,Grass_03,17.57,Debris_Rock_01,15.09,,,,,,
7,25,807,31,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
7,25,807,28,101,Grass_03,98.9,2,Grass_03,98.9,Rock_01,0.84,,,,,,,,,,
7,25,807,29,101,Grass_03,78.11,3,Grass_03,78.11,Grass_02,13.35,Dirt_01,8.54,,,,,,,,
7,25,807,30,101,Grass_03,98.68,2,Grass_03,98.68,Dirt_01,1.32,,,,,,,,,,
7,25,807,31,101,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
7,25,807,28,102,Grass_03,96.21,2,Grass_03,96.21,Rock_01,3.79,,,,,,,,,,
7,25,807,29,102,Grass_03,80.57,3,Grass_03,80.57,Dirt_01,10.13,Grass_02,9.25,,,,,,,,
7,25,807,30,102,Grass_03,99.67,1,Grass_03,99.67,,,,,,,,,,,,
7,25,807,31,102,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
7,25,807,28,103,Grass_03,99.45,2,Grass_03,99.45,Rock_01,0.55,,,,,,,,,,
7,25,807,29,103,Grass_03,89.38,3,Grass_03,89.38,Dirt_01,7.39,Grass_02,2.93,,,,,,,,
7,25,807,30,103,Grass_03,99.97,1,Grass_03,99.97,,,,,,,,,,,,
7,25,807,31,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,32,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,33,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,34,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,35,100,Grass_03,94.81,2,Grass_03,94.81,Grass_02,5.19,,,,,,,,,,
8,25,808,32,101,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,33,101,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,34,101,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,35,101,Grass_03,89.26,5,Grass_03,89.26,Grass_02,5.02,Concrete_01,2.5,Dirt_01,2.1,Grass_03_default,1.12,,,,
8,25,808,32,102,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,33,102,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,34,102,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,35,102,Grass_03,60.53,2,Grass_03,60.53,ZI_Crop_Field_01,39.34,,,,,,,,,,
8,25,808,32,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,33,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
8,25,808,34,103,Grass_03,99.59,1,Grass_03,99.59,,,,,,,,,,,,
8,25,808,35,103,Grass_03,46.94,3,Grass_03,46.94,ZI_Crop_Field_02,44.2,ZI_Crop_Field_01,8.39,,,,,,,,
9,25,809,36,100,Grass_03,99.94,1,Grass_03,99.94,,,,,,,,,,,,
9,25,809,37,100,Grass_03,68.21,4,Grass_03,68.21,Asphalt_01,15.95,Dirt_01,10.72,Grass_02,4.72,,,,,,
9,25,809,38,100,Asphalt_01,50.31,4,Asphalt_01,50.31,Grass_03,43.15,Grass_02,4.53,Dirt_01,1.66,,,,,,
9,25,809,39,100,Grass_03,60.57,4,Grass_03,60.57,Grass_02,21.69,Dirt_01,9.34,Asphalt_01,8.4,,,,,,
9,25,809,36,101,Grass_03,92.06,5,Grass_03,92.06,Dirt_01,4.32,Heather_01,1.91,Debris_Rock_01,1.17,Rock_01,0.54,,,,
9,25,809,37,101,Grass_03,64.82,5,Grass_03,64.82,Dirt_01,31.37,Asphalt_01,1.52,Grass_02,1.31,Rock_01,0.65,,,,
9,25,809,38,101,Grass_02,42.86,4,Grass_02,42.86,Dirt_01,27.25,Grass_03,22.89,Asphalt_01,6.76,,,,,,
9,25,809,39,101,Grass_03,80.17,4,Grass_03,80.17,ZI_Crop_Field_01,15.66,Grass_02,2.3,Dirt_01,1.67,,,,,,
9,25,809,36,102,Grass_03,98.48,2,Grass_03,98.48,Rock_01,1.49,,,,,,,,,,
9,25,809,37,102,Grass_03,45.01,6,Grass_03,45.01,ZI_Crop_Field_01,30.2,Dirt_01,13.37,Grass_02,9.19,Asphalt_01,1.25,Grass_03_default,0.77,,
9,25,809,38,102,Grass_03,46.55,5,Grass_03,46.55,Dirt_01,31.98,Grass_01,12.69,Grass_02,5.67,Asphalt_01,3.11,,,,
9,25,809,39,102,Grass_03,75.97,3,Grass_03,75.97,Dirt_01,20.08,Grass_02,3.94,,,,,,,,
9,25,809,36,103,Grass_03,95.65,2,Grass_03,95.65,Rock_01,4.35,,,,,,,,,,
9,25,809,37,103,Grass_03,70.85,4,Grass_03,70.85,Dirt_01,17.62,Asphalt_01,8.03,Grass_02,3.49,,,,,,
9,25,809,38,103,Grass_03,99.78,1,Grass_03,99.78,,,,,,,,,,,,
9,25,809,39,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
10,25,810,40,100,Grass_03,78.47,3,Grass_03,78.47,Grass_02,15.93,Dirt_01,5.6,,,,,,,,
10,25,810,41,100,Grass_03,63.53,4,Grass_03,63.53,Dirt_01,23.1,Grass_02,12.15,Concrete_01,0.75,,,,,,
10,25,810,42,100,Grass_03,76.81,2,Grass_03,76.81,Dirt_01,23.19,,,,,,,,,,
10,25,810,43,100,Grass_03,93.91,2,Grass_03,93.91,Dirt_01,6.09,,,,,,,,,,
10,25,810,40,101,Grass_03,99.58,1,Grass_03,99.58,,,,,,,,,,,,
10,25,810,41,101,Grass_03,98.34,2,Grass_03,98.34,Dirt_01,1.66,,,,,,,,,,
10,25,810,42,101,Grass_03,65.26,2,Grass_03,65.26,Dirt_01,34.72,,,,,,,,,,
10,25,810,43,101,Grass_03,63.95,2,Grass_03,63.95,Dirt_01,35.88,,,,,,,,,,
10,25,810,40,102,Grass_03,99.21,2,Grass_03,99.21,Rock_01,0.79,,,,,,,,,,
10,25,810,41,102,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
10,25,810,42,102,Grass_03,99.56,1,Grass_03,99.56,,,,,,,,,,,,
10,25,810,43,102,Grass_03,55.9,4,Grass_03,55.9,Dirt_01,36.25,Rock_01,7.27,Grass_03_default,0.58,,,,,,
10,25,810,40,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
10,25,810,41,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
10,25,810,42,103,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
10,25,810,43,103,Grass_03,99.99,1,Grass_03,99.99,,,,,,,,,,,,
11,25,811,44,100,Grass_03,84.08,2,Grass_03,84.08,Dirt_01,15.92,,,,,,,,,,
11,25,811,45,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
11,25,811,46,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
11,25,811,47,100,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
11,25,811,44,101,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
11,25,811,45,101,Grass_03,99.95,1,Grass_03,99.95,,,,,,,,,,,,
11,25,811,46,101,Grass_03,100.0,1,Grass_03,100.0,,,,,,,,,,,,
